article_id,source_name,title,countries_mentioned,country,mentions_own_country,about_own_country,event,bias,adfontes_bias,mentions_gw
151814,BBC News,Refund calls as smoke 'blocks' Edgbaston fireworks display,['unitedkingdom'],gb,True,True,heavy_rain,left-center,Middle,False
152853,The Times of India,Pandemic lockdown decision was delayed to bring down Congress govt in MP in 2020: Jairam Ramesh,"['mp', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'france']",in,True,True,heavy_rain,right-center,Middle,False
152911,The Times of India,"Pandemic lockdown decision was delayed to bring down Cong govt in MP in 2020, claims Jairam Ramesh","['mp', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'france']",in,True,True,heavy_rain,right-center,Middle,False
157018,Business Insider,An Airbnb host whose SF duplex was flooded by a guest says she only got enough compensation to 'make a difference' after posting on X,"['unitedstates', 'unitedstates', 'poland']",us,True,True,heavy_rain,left-center,Middle,False
162532,The Times of India,Heavy rainfall likely in Kerala for next few days: IMD,"['india', 'india', 'india']",in,True,True,heavy_rain,right-center,Middle,False
167332,ABC News,Kentucky Gov. Andy Beshear hopes to show Democrats can win even if Biden is unpopular,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'guyana']",us,True,True,heavy_rain,left-center,Middle,False
167843,AllAfrica - Top Africa News,"East Africa: At Least 29 Dead As Floods Devastate Somalia, Kenya","['kenya', 'kenya', 'somalia', 'somalia', 'somalia', 'somalia', 'ukraine', 'ethiopia']",af,False,False,heavy_rain,least biased,,False
167958,BBC News,Landslide community pleads 'Don't forget about us',"['canada', 'canada', 'canada', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom']",gb,True,True,heavy_rain,left-center,Middle,False
167996,The Times of India,Bengaluru rains: Heavy downpour leads to waterlogging. Traffic alerts issued,"['india', 'india', 'india', 'india', 'india', 'india', 'unitedstates', 'not found']",in,True,True,heavy_rain,right-center,Middle,False
168716,BBC News,Blackpool maternity unit closes after 'major incident' flood,[],gb,False,False,heavy_rain,left-center,Middle,False
170537,Al Jazeera English,‘Cheaper than beer’: Laos meth prices plummet as Myanmar chaos fuels trade,"['laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'laos', 'india', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'thailand', 'thailand', 'thailand', 'china', 'china']",us,False,False,heavy_rain,left-center,Skews Left,False
171709,ABC News,Chicago suburb drops citations against reporter for asking too many questions,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,heavy_rain,left-center,Middle,False
173417,Phys.Org,How looking beyond our borders would improve preparedness for extreme floods,"['germany', 'germany', 'germany', 'germany', 'uk', 'uk', 'netherlands', 'belgium', 'luxembourg', 'us', 'austria', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'norway']",gb,True,False,heavy_rain,pro-science,Middle,False
178402,ETF Daily News,"Royce & Associates LP Has $17 Million Stock Holdings in Arlo Technologies, Inc. (NYSE:ARLO)",['democraticrepublicofthecongo'],us,False,False,heavy_rain,,,False
184338,Globalsecurity.org,6 November 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'chad', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'egypt', 'nepal', 'nepal', 'nepal', 'nepal', 'nepal', 'russia', 'russia', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'iran', 'iran', 'saudiarabia', 'tanzania', 'ukraine', 'ukraine', 'ukraine', 'ukraine', 'ukraine', 'sudan', 'sudan', 'sudan', 'southsudan', 'ethiopia', 'somalia', 'somalia', 'somalia', 'somalia', 'yemen', 'yemen', 'afghanistan', 'afghanistan', 'not found', 'not found', 'australia', 'pakistan', 'pakistan', 'thailand', 'us', 'israel', 'israel', 'israel', 'israel', 'israel', 'france', 'france', 'france', 'lebanon', 'lebanon', 'jordan', 'syria', 'syria', 'syria', 'southafrica', 'southafrica', 'libya', 'libya', 'bangladesh', 'bangladesh', 'bangladesh']",us,True,False,heavy_rain,least biased,,False
189851,Phys.Org,'Exceptional' floods hit northern France: authorities,"['france', 'france', 'france', 'france', 'unitedstates']",gb,False,False,heavy_rain,pro-science,Middle,False
200616,GlobeNewswire,Sampo Group’s results for January-September 2023,"['india', 'india', 'india', 'finland', 'finland', 'uk', 'uk', 'uk', 'uk', 'norway', 'moldova', 'dominicanrepublic', 'dominicanrepublic', 'philippines']",us,False,False,heavy_rain,least biased,,False
202795,The Indian Express,"Flower growers write to minister, appeal for help: After pandemic, floods, now cheap flowers from other states hurting Punjab farmers","['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'unitedstates']",in,True,True,heavy_rain,left-center,Middle,False
208156,The Punch,"NEMA, SEMA distribute foods to Sokoto flood victims","['nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria']",ng,True,True,heavy_rain,left-center,,False
229053,Forbes,18M Properties And $8T At Extreme Risk And How It’s Changing Housing,"['us', 'us', 'us', 'us', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'italy']",us,True,True,heavy_rain,right-center,Middle,False
229084,Globalsecurity.org,"As Somalia faces once-in-a-century flooding, UN relief wing releases $25 million to jumpstart life-saving assistance","['unitedstates', 'unitedstates', 'unitedstates', 'somalia', 'somalia', 'somalia', 'switzerland']",us,True,True,heavy_rain,least biased,,False
229120,International Business Times,"The Dnipro River, A 'Rampart' Winding Through Ukraine War","['ukraine', 'ukraine', 'ukraine', 'ukraine', 'not found', 'not found']",us,False,False,heavy_rain,left-center,Middle,False
234434,Forbes,Navigating The Tech Trends Deluge: A Guide For 2024 Innovation Leaders,['not found'],us,False,False,heavy_rain,right-center,Middle,False
236728,Globalsecurity.org,9 November 2023 - Daily Press Briefing by the Office of the Spokesperson for the Secretary-General,"['unitedstates', 'unitedstates', 'lebanon', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'france', 'france', 'france', 'france', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'egypt', 'ukraine', 'ukraine', 'ukraine', 'ukraine', 'southsudan', 'southsudan', 'southsudan', 'sudan', 'sudan', 'sudan', 'sudan', 'somalia', 'somalia', 'somalia', 'nigeria', 'nigeria', 'myanmar', 'myanmar', 'myanmar', 'us', 'us', 'us', 'us', 'haiti', 'haiti', 'haiti', 'haiti', 'kenya', 'iraq', 'iraq', 'iraq', 'syria', 'syria', 'syria', 'syria', 'iran', 'iran', 'italy', 'italy', 'colombia', 'colombia', 'colombia', 'colombia', 'colombia', 'colombia', 'algeria', 'algeria']",us,True,False,heavy_rain,least biased,,False
237362,BBC News,NI Floods: Family living in mobile home after Newry floods,"['uk', 'unitedkingdom', 'unitedkingdom']",gb,True,True,heavy_rain,left-center,Middle,False
237724,GlobeNewswire,PyroGenesis Announces 2023 Third Quarter Results,"['canada', 'canada', 'canada', 'canada', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'southafrica', 'us', 'us', 'germany', 'germany', 'germany', 'germany', 'germany', 'germany', 'italy']",us,True,False,heavy_rain,least biased,,False
255220,The Times of India,Once-in-a-century flooding swamps Somalia after historic drought: UN,"['somalia', 'somalia', 'somalia', 'somalia', 'sweden', 'kenya']",in,False,False,heavy_rain,right-center,Middle,False
261171,Wired,Signal Is Finally Testing Usernames,"['israel', 'israel', 'israel', 'israel', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,False,heavy_rain,left-center,Skews Left,False
264934,ABC News,Danica Roem breaks through in Virginia Senate by focusing on road rage and not only anti-trans hate,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'not found', 'canada', 'us']",us,True,True,heavy_rain,left-center,Middle,False
264938,ABC News,Danica Roem breaks through in Virginia Senate by focusing on road rage and not only anti-trans hate,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'not found', 'canada', 'us']",us,True,True,heavy_rain,left-center,Middle,False
270048,Forbes,Wounded Warriors To Get New Mountain Cabins At Veteran Retreat Center,"['mexico', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'us', 'iraq']",us,True,True,heavy_rain,right-center,Middle,False
293948,BBC News,Waddington estate floods damaging my mental health - resident,[],gb,False,False,heavy_rain,left-center,Middle,False
281964,ETF Daily News,Arlo Technologies (NYSE:ARLO) Issues Q4 Earnings Guidance,['democraticrepublicofthecongo'],us,False,False,heavy_rain,,,False
284719,The Punch,"Tragic story of Ogun pupils battling snakes, leaky roof in abandoned school","['benin', 'benin', 'ghana', 'ghana', 'ghana', 'ghana', 'australia', 'australia', 'not found', 'not found', 'not found', 'laos']",ng,False,False,heavy_rain,left-center,,False
287419,Globalsecurity.org,Somalia Fears Worst Humanitarian Catastrophe in 30 Years,"['somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'us', 'us']",us,True,False,heavy_rain,least biased,,False
293939,BBC News,Storm Debi: Warning not to travel as warnings in place,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'not found']",gb,True,False,heavy_rain,left-center,Middle,False
292174,BBC News,Storm Debi: Wales weather warning for 80mph wind gusts,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'ireland', 'ireland', 'not found']",gb,True,True,heavy_rain,left-center,Middle,False
363749,BBC News,The online black market cashing in on weight loss jab hype,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedstates', 'unitedstates', 'uk', 'uk', 'uk', 'uk', 'uk']",gb,True,False,heavy_rain,left-center,Middle,False
293536,BBC News,Storm Debi: Warning not to travel as warnings in place,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'ireland', 'not found']",gb,True,False,heavy_rain,left-center,Middle,False
293622,BBC News,Storm Debi yellow rain warning comes into force in parts of Scotland,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'uk', 'uk', 'uk', 'not found', 'ireland']",gb,True,True,heavy_rain,left-center,Middle,False
293951,BBC News,Waddington estate floods damaging my mental health - resident,[],gb,False,False,heavy_rain,left-center,Middle,False
294605,The Indian Express,Govardhan Puja 2023: Why do we celebrate Govardhan puja? Know its history and significance,"['india', 'india', 'india', 'india', 'india']",in,True,True,heavy_rain,left-center,Middle,False
296663,Phys.Org,Growing NZ cities eat up fertile land—but housing and food production can co-exist,"['newzealand', 'newzealand', 'not found']",gb,False,False,heavy_rain,pro-science,Middle,False
297786,NPR,"'Disney Lorcana: Rise of the Floodborn' and more new board games, reviewed","['us', 'turkey', 'turkey', 'turkey', 'france', 'not found', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,heavy_rain,left-center,Middle,False
302437,The Indian Express,"The journalists of Gaza: Reporting through death, heartbreak and pain","['palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories']",in,False,False,heavy_rain,left-center,Middle,False
306338,The Times of India,Govardhan Puja: The day when India worships Lord Krishna in his childlike avatar,"['india', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,heavy_rain,right-center,Middle,False
320434,Gizmodo.com,What to Expect During SpaceX’s Second Starship Test Flight,"['dominicanrepublic', 'dominicanrepublic', 'unitedstates', 'unitedstates', 'papuanewguinea']",us,True,False,heavy_rain,left,Skews Left,False
82497,BBC News,Mexico braces for 'extremely dangerous' Hurricane Otis,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'brazil']",gb,False,False,heavy_rain,left-center,Middle,False
82521,ABC News,Hurricane Otis makes landfall in Mexico as Category 5 storm,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",us,False,False,heavy_rain,left-center,Middle,False
82523,BBC News,Hurricane Otis: Mexico assesses damage after storm,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,heavy_rain,left-center,Middle,False
82526,Time,"At Least 27 Dead After Destructive Hurricane Otis Hits Acapulco, Mexico","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'costarica', 'india', 'unitedstates', 'unitedstates']",us,True,False,heavy_rain,left-center,Skews Left,False
82579,Phys.Org,Hurricane Lidia strengthens on course for Mexico,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,heavy_rain,pro-science,Middle,False
82596,ABC News,Large waves pound the northern Caribbean as Hurricane Tammy spins into open waters,"['unitedstates', 'unitedstates', 'unitedstates', 'puertorico', 'bermuda', 'nicaragua', 'nicaragua', 'nicaragua', 'nicaragua', 'honduras', 'mexico', 'mexico', 'mexico', 'mexico', 'guatemala']",us,True,False,heavy_rain,left-center,Middle,False
82603,Phys.Org,Hurricane Norma strengthens to Category 3 ahead of Mexico landfall,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico']",gb,False,False,heavy_rain,pro-science,Middle,False
82621,Phys.Org,Hurricane Norma downgraded to Category 2 ahead of Mexico landfall,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'bolivia', 'unitedstates']",gb,False,False,heavy_rain,pro-science,Middle,False
82697,Al Jazeera English,At least 27 dead after Hurricane Otis hits Mexico’s Acapulco,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",us,True,False,heavy_rain,left-center,Skews Left,False
82764,ABC News,"Hurricane Norma takes aim at Mexico's Los Cabos resorts, as Tammy threatens islands in the Atlantic","['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'bolivia', 'bolivia', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'hungary', 'antiguaandbarbuda', 'anguilla', 'france', 'spain', 'canada']",us,True,False,heavy_rain,left-center,Middle,False
82848,Forbes,The Hurricane Otis Forecast Bust And An Important Lesson,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'austria', 'unitedstates', 'not found']",us,True,False,heavy_rain,right-center,Middle,False
82858,Phys.Org,Tourists evacuated from Mexico's hurricane-hit Acapulco,"['mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'mexico', 'unitedstates']",gb,False,False,heavy_rain,pro-science,Middle,False
84089,Globalsecurity.org,"Over 13,000 flood victims relocated in Myanmar's Bago region","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'unitedkingdom', 'unitedstates']",us,True,False,heavy_rain,least biased,,False
83694,Al Jazeera English,The Libyan divers facing daily horror to retrieve Derna’s dead,"['libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'egypt', 'turkey', 'malta']",us,False,False,heavy_rain,left-center,Skews Left,False
83893,Time,"Heavy Flooding in Myanmar Displaces More Than 14,000 People","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'belgium']",us,False,False,heavy_rain,left-center,Skews Left,False
83917,The Indian Express,"Heavy flooding in southern Myanmar displaces more than 10,000 people","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'belgium']",in,False,False,heavy_rain,left-center,Middle,False
84080,Globalsecurity.org,Bago residents clean up after flooding in central Myanmar,"['myanmar', 'myanmar', 'myanmar', 'myanmar', 'unitedstates']",us,True,False,heavy_rain,least biased,,False
84023,International Business Times,"Over 14,000 People Displaced Due To Flooding Triggered By Heavy Rains In Myanmar","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'unitedkingdom']",us,False,False,heavy_rain,left-center,Middle,False
84075,Globalsecurity.org,"Myanmar officials drain dam without warning, flood Mandalay villages","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'unitedstates']",us,True,False,heavy_rain,least biased,,False
84142,ABC News,"Heavy flooding in southern Myanmar displaces more than 10,000 people","['myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'myanmar', 'belgium']",us,False,False,heavy_rain,left-center,Middle,False
84186,Globalsecurity.org,"World News in Brief: 'Competing' efforts to rebuild Derna, Myanmar mines threat, schools shut in Burkina Faso","['libya', 'libya', 'libya', 'libya', 'libya', 'myanmar', 'myanmar']",us,False,False,heavy_rain,least biased,,False
84192,The Punch,"114m people displaced by war, violence worldwide -UN","['ukraine', 'ukraine', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'sudan', 'democraticrepublicofthecongo', 'democraticrepublicofthecongo', 'congo', 'congo', 'myanmar', 'myanmar', 'somalia', 'somalia', 'afghanistan', 'afghanistan', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'israel', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'switzerland', 'italy']",ng,False,False,heavy_rain,left-center,,False
85739,NPR,Tropical Storm Tammy is forecast to bring heavy rain to the Caribbean this weekend,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'dominicanrepublic', 'saintkittsandnevis', 'anguilla', 'france', 'france', 'netherlands', 'us', 'britishvirginislands', 'puertorico', 'not found', 'dominica', 'mexico', 'mexico', 'mexico', 'mexico']",us,True,True,heavy_rain,left-center,Middle,False
86198,Marketscreener.com,Ascencia : Notice of shareholder meeting,"['france', 'mauritius', 'mauritius', 'yemen', 'not found']",fr,True,False,heavy_rain,least biased,,False
327111,Al Jazeera English,Rescue ops enter third day at site of tunnel collapse in north Indian state,"['india', 'india', 'india', 'india', 'india']",us,False,False,heavy_rain,left-center,Skews Left,False
327296,Phys.Org,Study sheds light on how Earth cycles its fossil carbon,[],gb,False,False,heavy_rain,pro-science,Middle,False
330854,BBC News,Downpatrick: Asda store shut for 'foreseeable future' after flooding,"['unitedkingdom', 'unitedkingdom', 'unitedkingdom', 'unitedkingdom']",gb,True,True,heavy_rain,left-center,Middle,False
333345,The Punch,Rescue efforts continue at India tunnel collapse site,"['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'china', 'china', 'china', 'china', 'china', 'china', 'china', 'china', 'china']",ng,False,False,heavy_rain,left-center,,False
350109,GlobeNewswire,Staffing 360 Solutions Reports Second Quarter and Six-Month 2023 Financial Results,"['unitedstates', 'unitedstates', 'unitedstates', 'unitedkingdom', 'unitedkingdom', 'us']",us,True,True,heavy_rain,least biased,,False
351132,The Indian Express,"Holiday declared for schools, colleges in several districts as heavy rain lashes Tamil Nadu","['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'unitedstates', 'unitedstates']",in,True,True,heavy_rain,left-center,Middle,False
359758,GlobeNewswire,"Northwest Plumbing, Heating & AC Provides Services for Drain Cleaning and Clogged Sinks in Quad Cities Area","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'not found']",us,True,True,heavy_rain,least biased,,False
360286,Al Jazeera English,"Two months after flood in Libya’s Derna, mental anguish still takes lives","['libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya', 'libya']",us,False,False,heavy_rain,left-center,Skews Left,False
360492,The Indian Express,"Tamil Nadu rain: Holiday declared for schools in Chennai, Tiruvallur; heavy showers to continue in some districts","['india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,heavy_rain,left-center,Middle,False
360508,Al Jazeera English,Environmental changes threaten Japan’s cormorant fishing legacy,"['japan', 'japan', 'japan', 'japan', 'japan', 'japan', 'japan', 'japan', 'japan', 'china']",us,False,False,heavy_rain,left-center,Skews Left,False
360620,Globalsecurity.org,Security Council: UN Police need greater support amid 'many challenges',"['not found', 'centralafricanrepublic', 'southsudan']",us,False,False,heavy_rain,least biased,,False
363402,Globalsecurity.org,UPDATED: Besieged Gaza hospital horror continues as rainfall prompts new scare,"['turkmenistan', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'switzerland', 'switzerland', 'switzerland', 'israel', 'sudan', 'ukraine']",us,False,False,heavy_rain,least biased,,False
365171,The Times of India,Celebs mourn Subrata Roy's death: Yuvraj Singh recalls how Sahara boss supported him during cancer battle; Manisha Koirala remembers his persevering spirit,"['not found', 'not found', 'unitedkingdom', 'india', 'india']",in,True,False,heavy_rain,right-center,Middle,False
387372,ABC News,"Torrential rain in Florida closes schools, knocks out power","['unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates', 'unitedstates']",us,True,True,heavy_rain,left-center,Middle,False
387387,The Indian Express,"Deep depression off Andhra coast likely to develop into cyclonic storm, head to Bangladesh: IMD","['bangladesh', 'bangladesh', 'bangladesh', 'india', 'india', 'india', 'india', 'india', 'india']",in,True,True,heavy_rain,left-center,Middle,False
387403,The Indian Express,"Bangladesh braces for cyclone tomorrow; heavy rains likely in parts of Odisha, Bengal","['bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'bangladesh', 'maldives', 'unitedstates', 'india', 'india', 'india', 'india']",in,True,False,heavy_rain,left-center,Middle,False
390323,BBC News,Somalia floods: Bodies unearthed and bridges swept away,"['somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'somalia', 'kenya']",gb,False,False,heavy_rain,left-center,Middle,False
390457,Globalsecurity.org,UPDATED: Besieged Gaza hospital horror continues; fuel supplies now exhausted,"['turkmenistan', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'switzerland', 'switzerland', 'switzerland', 'israel', 'sudan', 'ukraine']",us,False,False,heavy_rain,least biased,,False
393269,International Business Times,Indian Rescuers Drill To Rescue 40 Tunnel Workers Trapped For Five Days,"['india', 'india', 'india', 'india', 'india', 'india', 'china']",us,False,False,heavy_rain,left-center,Middle,False
395744,The Times of India,"Indian Army and BRO completes Chungthang Bailey Bridge in Sikkim, reconnecting flood affected areas","['india', 'india', 'india', 'not found']",in,True,True,heavy_rain,right-center,Middle,False
399912,The Punch,"Muna fire: We slept in open space despite harmattan, IDPs lament","['indonesia', 'indonesia', 'indonesia', 'indonesia', 'indonesia', 'indonesia', 'senegal', 'senegal', 'senegal', 'senegal', 'senegal', 'senegal', 'senegal', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'switzerland', 'switzerland']",ng,True,False,heavy_rain,left-center,,False
409743,Globalsecurity.org,"Gaza: 'Hospitals are not battlegrounds', children's suffering must stop, UN humanitarians say","['palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'palestinianterritories', 'turkmenistan', 'egypt', 'israel']",us,False,False,heavy_rain,least biased,,False
414343,The Punch,"Flood kills 3, destroys 1,838 houses in Gombe—Official","['nigeria', 'nigeria', 'nigeria', 'nigeria', 'nigeria', 'philippines', 'philippines', 'philippines', 'philippines', 'philippines', 'italy', 'italy']",ng,True,True,heavy_rain,left-center,,False
